User_ID,Full Name,Date,Age,Gender,Height (cm),Weight (kg),Steps_Taken,Calories_Burned,Hours_Slept,Water_Intake (Liters),Active_Minutes,Heart_Rate (bpm),Workout_Type,Stress_Level (1-10),Mood
85,Laura Smith,13-02-2023 00:00,52,Female,171,104,18413,2458,7.392653792,3.482178997,50,71,Yoga,7,Happy
85,Laura Smith,14-02-2023 00:00,52,Female,171,104,5714,3196,5.945901002,2.281403456,70,68,Yoga,2,Sad
85,Laura Smith,15-02-2023 00:00,52,Female,171,104,17611,1915,5.753900285,1.742539316,,83,None,5,Neutral
85,Laura Smith,16-02-2023 00:00,52,Female,171,104,18681,2710,4.580875012,2.008647957,,63,Cardio,9,Stressed
85,Laura Smith,17-02-2023 00:00,52,Female,171,104,4268,1581,4.482746253,,66,72,None,1,Sad
85,Laura Smith,18-02-2023 00:00,52,Female,171,104,4584,2877,5.457622707,3.268521716,100,72,Strength,7,Happy
85,Laura Smith,19-02-2023 00:00,52,Female,171,104,18904,2363,8.003007657,2.293226657,59,90,None,3,Sad
85,Laura Smith,20-02-2023 00:00,52,Female,171,104,10535,3124,4.907846843,2.305386271,69,78,Yoga,2,Sad
85,Laura Smith,21-02-2023 00:00,52,Female,171,104,7760,3517,4.441370255,2.806122751,97,74,Strength,7,Happy
85,Laura Smith,22-02-2023 00:00,52,Female,171,104,10903,3415,5.727036238,,35,74,Cardio,10,Sad
85,Laura Smith,23-02-2023 00:00,52,Female,171,104,2936,1877,6.135031301,2.773262384,58,82,Yoga,5,Stressed
85,Laura Smith,24-02-2023 00:00,52,Female,171,104,13041,2120,8.385151475,3.674098592,67,,Cardio,1,Stressed
85,Laura Smith,25-02-2023 00:00,52,Female,171,104,6746,3732,7.800064513,1.869898816,44,69,Yoga,4,Neutral
85,Laura Smith,26-02-2023 00:00,52,Female,171,104,11932,3811,,3.546986268,53,61,Cardio,3,Stressed
85,Laura Smith,27-02-2023 00:00,52,Female,171,104,6287,3595,8.1298731,,101,98,Cardio,10,Neutral
85,Laura Smith,28-02-2023 00:00,52,Female,171,104,2597,3216,8.912832686,2.018719325,92,83,Strength,4,Sad
85,Laura Smith,01-03-2023 00:00,52,Female,171,104,2957,3220,7.684786609,3.586130052,97,60,Yoga,7,Happy
85,Laura Smith,02-03-2023 00:00,52,Female,171,104,18938,3205,6.131698796,3.059153742,86,71,Strength,4,Stressed
85,Laura Smith,03-03-2023 00:00,52,Female,171,104,13138,2654,4.863517564,2.565438878,111,60,Cardio,6,Neutral
85,Laura Smith,04-03-2023 00:00,52,Female,171,104,9600,3243,7.863277376,3.45380677,78,,Strength,9,Neutral
85,Laura Smith,05-03-2023 00:00,52,Female,171,104,9388,3519,8.642556229,1.817106941,54,79,Yoga,2,Stressed
85,Laura Smith,06-03-2023 00:00,52,Female,171,104,8813,3026,6.448737242,1.505316906,109,99,None,5,Stressed
85,Laura Smith,07-03-2023 00:00,52,Female,171,104,6240,3462,7.002003107,3.451923829,71,92,Strength,1,Happy
85,Laura Smith,08-03-2023 00:00,52,Female,171,104,11376,2045,7.697274859,3.710220678,68,71,None,10,Stressed
85,Laura Smith,09-03-2023 00:00,52,Female,171,104,5930,2147,7.427480369,2.089593636,105,96,Strength,1,Happy
85,Laura Smith,10-03-2023 00:00,52,Female,171,104,8907,1712,,2.740325239,79,88,Strength,2,Sad
85,Laura Smith,11-03-2023 00:00,52,Female,171,104,12037,2511,6.08764312,2.788013971,45,67,Yoga,5,Sad
85,Laura Smith,12-03-2023 00:00,52,Female,171,104,15292,3020,6.617401551,3.114807176,30,79,Strength,1,Sad
85,Laura Smith,13-03-2023 00:00,52,Female,171,104,4521,1871,6.960619151,2.245355295,104,60,Cardio,3,Neutral
85,Laura Smith,14-03-2023 00:00,52,Female,171,104,17406,1765,8.375359069,2.254364478,105,72,Cardio,2,Stressed
85,Laura Smith,15-03-2023 00:00,52,Female,171,104,12824,2538,8.471841133,,113,63,Cardio,8,Neutral
85,Laura Smith,16-03-2023 00:00,52,Female,171,104,14067,1877,7.21112606,3.324461297,46,,None,1,Happy
85,Laura Smith,17-03-2023 00:00,52,Female,171,104,11779,1501,4.363534544,3.911499541,119,76,Yoga,3,Neutral
85,Laura Smith,18-03-2023 00:00,52,Female,171,104,6310,2304,4.496918605,2.751854232,113,63,None,10,Neutral
85,Laura Smith,19-03-2023 00:00,52,Female,171,104,3367,3528,7.645852298,1.956017494,113,86,Yoga,3,Sad
85,Laura Smith,20-03-2023 00:00,52,Female,171,104,10119,2560,5.165515969,2.825726041,79,85,None,3,Happy
85,Laura Smith,21-03-2023 00:00,52,Female,171,104,2985,1576,6.527664242,1.588591376,60,90,Cardio,5,Happy
85,Laura Smith,22-03-2023 00:00,52,Female,171,104,8448,1748,,,94,77,Cardio,9,Sad
85,Laura Smith,23-03-2023 00:00,52,Female,171,104,7929,2630,,2.856847521,91,79,None,6,Stressed
85,Laura Smith,24-03-2023 00:00,52,Female,171,104,10671,1504,5.831885602,3.841687712,71,69,Cardio,7,Neutral
85,Laura Smith,25-03-2023 00:00,52,Female,171,104,19902,2132,4.299740578,2.588832667,31,98,None,3,Sad
85,Laura Smith,26-03-2023 00:00,52,Female,171,104,6772,2516,4.06630619,3.593193803,56,90,Yoga,2,Sad
85,Laura Smith,27-03-2023 00:00,52,Female,171,104,9505,3689,8.878700842,1.501941831,30,68,None,3,Stressed
85,Laura Smith,28-03-2023 00:00,52,Female,171,104,19662,2406,5.273320162,2.722985115,33,97,Yoga,7,Sad
85,Laura Smith,29-03-2023 00:00,52,Female,171,104,10615,2502,8.163639141,1.995596278,74,86,Yoga,10,Stressed
85,Laura Smith,30-03-2023 00:00,52,Female,171,104,4823,2749,,,74,82,None,1,Sad
85,Laura Smith,31-03-2023 00:00,52,Female,171,104,10850,3727,7.693590916,2.106340748,,62,Yoga,4,Neutral
85,Laura Smith,01-04-2023 00:00,52,Female,171,104,14006,3518,8.731024637,2.380476921,51,72,Yoga,8,Neutral
85,Laura Smith,02-04-2023 00:00,52,Female,171,104,3802,3099,7.509832346,2.474800423,112,81,None,10,Neutral
85,Laura Smith,03-04-2023 00:00,52,Female,171,104,18807,3206,8.885566328,1.773562324,55,74,None,8,Neutral
85,Laura Smith,04-04-2023 00:00,52,Female,171,104,10421,1884,8.080407846,3.205733615,51,68,Strength,5,Sad
85,Laura Smith,05-04-2023 00:00,52,Female,171,104,3197,2551,8.080962878,,70,95,Yoga,9,Happy
85,Laura Smith,06-04-2023 00:00,52,Female,171,104,19031,2330,7.44824713,2.289101378,108,82,Yoga,4,Sad
85,Laura Smith,07-04-2023 00:00,52,Female,171,104,18450,3855,7.485768498,2.904767526,54,83,Cardio,5,Sad
85,Laura Smith,08-04-2023 00:00,52,Female,171,104,2916,3786,4.452417862,,88,81,Strength,8,Neutral
85,Laura Smith,09-04-2023 00:00,52,Female,171,104,6249,1869,8.236068709,,70,87,Cardio,2,Neutral
85,Laura Smith,10-04-2023 00:00,52,Female,171,104,19268,3656,6.253267498,3.712004708,43,75,Strength,7,Sad
85,Laura Smith,11-04-2023 00:00,52,Female,171,104,15035,3657,5.340847177,3.288739333,45,76,Strength,2,Stressed
85,Laura Smith,12-04-2023 00:00,52,Female,171,104,15223,2572,4.241845041,2.040401876,62,67,None,8,Sad
85,Laura Smith,13-04-2023 00:00,52,Female,171,104,17802,3287,5.700064394,2.082055177,96,94,Cardio,6,Sad
85,Laura Smith,14-04-2023 00:00,52,Female,171,104,2362,3963,6.363238346,3.260879895,93,61,Cardio,9,Happy
85,Laura Smith,15-04-2023 00:00,52,Female,171,104,17971,2614,7.507860272,,63,86,Cardio,5,Happy
85,Laura Smith,16-04-2023 00:00,52,Female,171,104,16167,3381,8.725010487,3.663933144,93,67,Yoga,2,Stressed
85,Laura Smith,17-04-2023 00:00,52,Female,171,104,3636,3316,7.89037609,2.413104699,83,81,Cardio,3,Happy
85,Laura Smith,18-04-2023 00:00,52,Female,171,104,3956,1552,8.466176711,2.799447526,79,98,None,5,Sad
85,Laura Smith,19-04-2023 00:00,52,Female,171,104,3047,3114,7.840885798,2.724563664,82,98,Yoga,4,Sad
85,Laura Smith,20-04-2023 00:00,52,Female,171,104,12013,2362,6.299377767,3.663963431,61,61,None,8,Stressed
85,Laura Smith,21-04-2023 00:00,52,Female,171,104,13682,3858,,2.458029551,40,94,Cardio,2,Stressed
85,Laura Smith,22-04-2023 00:00,52,Female,171,104,16069,3749,8.599417817,3.927894967,101,74,Yoga,3,Sad
85,Laura Smith,23-04-2023 00:00,52,Female,171,104,15205,3965,7.251114584,2.067094104,,84,Strength,3,Neutral
85,Laura Smith,24-04-2023 00:00,52,Female,171,104,7694,2278,7.012739446,2.222128656,77,69,Yoga,10,Stressed
85,Laura Smith,25-04-2023 00:00,52,Female,171,104,4775,3722,7.541488493,3.985987434,103,99,Yoga,10,Happy
85,Laura Smith,26-04-2023 00:00,52,Female,171,104,18996,3031,5.270199874,2.363837989,30,70,Yoga,2,Neutral
85,Laura Smith,27-04-2023 00:00,52,Female,171,104,8233,3411,4.339320881,,111,92,Yoga,1,Happy
85,Laura Smith,28-04-2023 00:00,52,Female,171,104,9569,2354,5.01506853,,82,75,Yoga,9,Stressed
85,Laura Smith,29-04-2023 00:00,52,Female,171,104,17844,1681,8.915418799,1.97438135,,83,Strength,6,Happy
85,Laura Smith,30-04-2023 00:00,52,Female,171,104,4537,3575,7.486630804,,34,74,None,5,Neutral
85,Laura Smith,01-05-2023 00:00,52,Female,171,104,19325,3716,4.97955567,3.360008848,49,87,None,8,Sad
85,Laura Smith,02-05-2023 00:00,52,Female,171,104,10075,3817,5.158528294,3.598595155,66,87,Yoga,7,Sad
85,Laura Smith,03-05-2023 00:00,52,Female,171,104,7394,3941,5.707510595,1.707293687,41,72,Yoga,3,Neutral
85,Laura Smith,04-05-2023 00:00,52,Female,171,104,8010,2627,6.838967632,3.102622031,53,,Cardio,9,Stressed
85,Laura Smith,05-05-2023 00:00,52,Female,171,104,11135,2325,7.392836961,3.419240883,69,80,Cardio,3,Neutral
85,Laura Smith,06-05-2023 00:00,52,Female,171,104,12931,2653,4.867361358,3.492571965,100,86,None,2,Happy
85,Laura Smith,07-05-2023 00:00,52,Female,171,104,9717,2926,7.077872794,,43,69,None,9,Happy
85,Laura Smith,08-05-2023 00:00,52,Female,171,104,9506,2703,6.397138059,3.757273245,77,91,Cardio,2,Sad
85,Laura Smith,09-05-2023 00:00,52,Female,171,104,15361,1534,4.053958797,3.855161489,46,94,None,7,Neutral
85,Laura Smith,10-05-2023 00:00,52,Female,171,104,5302,3166,8.81938891,2.654569763,66,75,Strength,2,Neutral
85,Laura Smith,11-05-2023 00:00,52,Female,171,104,10223,3395,4.400900438,2.811108846,66,61,Cardio,6,Happy
85,Laura Smith,12-05-2023 00:00,52,Female,171,104,2597,3039,7.569928705,,78,,Strength,1,Stressed
85,Laura Smith,13-05-2023 00:00,52,Female,171,104,13174,1778,6.771215474,2.73571766,61,81,Yoga,10,Neutral
85,Laura Smith,14-05-2023 00:00,52,Female,171,104,13035,2510,6.123451866,1.574813583,61,86,Strength,8,Stressed
85,Laura Smith,15-05-2023 00:00,52,Female,171,104,15132,1864,7.151735598,3.696392603,41,77,Yoga,8,Stressed
85,Laura Smith,16-05-2023 00:00,52,Female,171,104,3619,3966,6.62542566,3.715110862,68,,Strength,3,Stressed
85,Laura Smith,17-05-2023 00:00,52,Female,171,104,6231,3695,6.241546425,2.680988827,95,82,None,10,Neutral
85,Laura Smith,18-05-2023 00:00,52,Female,171,104,5954,2982,5.8637275,2.113609445,115,77,None,5,Stressed
85,Laura Smith,19-05-2023 00:00,52,Female,171,104,6381,1687,7.77595785,3.760487611,73,74,None,8,Neutral
85,Laura Smith,20-05-2023 00:00,52,Female,171,104,17712,3692,4.635788452,2.448299957,49,89,Cardio,4,Happy
85,Laura Smith,21-05-2023 00:00,52,Female,171,104,8469,2447,8.142739402,3.254100237,65,77,Yoga,1,Happy
85,Laura Smith,22-05-2023 00:00,52,Female,171,104,10216,3529,4.729482277,3.339753103,108,99,Strength,8,Neutral
85,Laura Smith,23-05-2023 00:00,52,Female,171,104,13536,3182,8.546763166,2.853325641,93,84,Strength,9,Sad
85,Laura Smith,24-05-2023 00:00,52,Female,171,104,9796,3888,5.21280093,2.03528441,34,85,None,9,Happy
85,Laura Smith,25-05-2023 00:00,52,Female,171,104,15283,2261,5.278571807,2.459136177,93,66,Strength,1,Stressed
85,Laura Smith,26-05-2023 00:00,52,Female,171,104,18156,3260,6.212219694,1.787341959,76,88,None,2,Stressed
85,Laura Smith,27-05-2023 00:00,52,Female,171,104,10338,2080,6.337371111,1.980767383,35,96,Strength,5,Happy
85,Laura Smith,28-05-2023 00:00,52,Female,171,104,4297,2482,4.50718233,3.207026477,71,91,Strength,5,Sad
85,Laura Smith,29-05-2023 00:00,52,Female,171,104,18758,3397,7.91411667,3.012878081,44,98,Yoga,6,Sad
85,Laura Smith,30-05-2023 00:00,52,Female,171,104,2699,3430,7.568306932,2.333242077,87,97,Yoga,2,Happy
85,Laura Smith,31-05-2023 00:00,52,Female,171,104,2191,2137,,3.034227848,84,61,None,10,Stressed
85,Laura Smith,01-06-2023 00:00,52,Female,171,104,12009,3119,5.697178068,2.873155895,100,67,None,5,Stressed
85,Laura Smith,02-06-2023 00:00,52,Female,171,104,19918,3686,6.24340928,3.791987881,79,84,Strength,1,Neutral
85,Laura Smith,03-06-2023 00:00,52,Female,171,104,17484,3068,,2.254960533,82,62,Yoga,2,Sad
85,Laura Smith,04-06-2023 00:00,52,Female,171,104,15400,2913,4.953329763,2.984909848,84,85,Cardio,1,Happy
85,Laura Smith,05-06-2023 00:00,52,Female,171,104,3852,3455,6.75568366,1.758934901,31,,None,2,Stressed
85,Laura Smith,06-06-2023 00:00,52,Female,171,104,4221,3591,8.703974216,2.594936119,88,62,Strength,8,Neutral
85,Laura Smith,07-06-2023 00:00,52,Female,171,104,19924,2359,6.386619353,1.908426605,114,84,Strength,3,Stressed
85,Laura Smith,08-06-2023 00:00,52,Female,171,104,10151,3154,6.009565441,3.638203876,43,95,Cardio,3,Stressed
85,Laura Smith,09-06-2023 00:00,52,Female,171,104,2551,3296,,,63,,None,4,Stressed
85,Laura Smith,10-06-2023 00:00,52,Female,171,104,16971,2997,4.538584068,2.694974096,40,70,Yoga,5,Sad
85,Laura Smith,11-06-2023 00:00,52,Female,171,104,10013,3067,4.674301347,3.066422777,67,82,Strength,10,Sad
85,Laura Smith,12-06-2023 00:00,52,Female,171,104,17543,1716,6.090576175,2.494598583,74,83,Yoga,6,Stressed
85,Laura Smith,13-06-2023 00:00,52,Female,171,104,16707,3956,,2.220146248,77,90,Cardio,10,Neutral
85,Laura Smith,14-06-2023 00:00,52,Female,171,104,9110,2994,7.037870776,2.167887336,54,,Strength,5,Stressed
85,Laura Smith,15-06-2023 00:00,52,Female,171,104,10317,2537,5.871245601,1.511055469,50,79,Cardio,2,Neutral
85,Laura Smith,16-06-2023 00:00,52,Female,171,104,9805,3826,4.64448997,1.866588952,83,80,Yoga,10,Happy
85,Laura Smith,17-06-2023 00:00,52,Female,171,104,13186,2937,7.981399671,3.484595213,95,83,Strength,2,Stressed
85,Laura Smith,18-06-2023 00:00,52,Female,171,104,19349,2338,8.984528213,1.550172019,73,84,Cardio,1,Happy
85,Laura Smith,19-06-2023 00:00,52,Female,171,104,6282,2907,8.719247543,3.991254359,98,87,Yoga,8,Stressed
85,Laura Smith,20-06-2023 00:00,52,Female,171,104,16630,1561,4.199148137,1.751413496,96,83,Yoga,3,Stressed
85,Laura Smith,21-06-2023 00:00,52,Female,171,104,19093,2477,,2.81196443,104,74,Cardio,8,Sad
85,Laura Smith,22-06-2023 00:00,52,Female,171,104,19878,3154,7.450512353,1.527178131,111,91,Strength,3,Neutral
85,Laura Smith,23-06-2023 00:00,52,Female,171,104,10013,2645,6.060756953,3.131925863,32,86,Cardio,7,Sad
85,Laura Smith,24-06-2023 00:00,52,Female,171,104,6742,2841,5.067477651,,78,66,Strength,6,Neutral
85,Laura Smith,25-06-2023 00:00,52,Female,171,104,10479,2794,4.110820624,3.582031225,109,78,Cardio,7,Neutral
85,Laura Smith,26-06-2023 00:00,52,Female,171,104,2964,1707,8.685923201,1.552224678,119,97,None,10,Happy
85,Laura Smith,27-06-2023 00:00,52,Female,171,104,8586,2982,7.455001147,2.916249134,93,70,Strength,1,Stressed
85,Laura Smith,28-06-2023 00:00,52,Female,171,104,4409,1518,5.174087529,3.170426611,39,90,Cardio,8,Sad
85,Laura Smith,29-06-2023 00:00,52,Female,171,104,10232,1688,4.765839703,3.318760873,85,67,Yoga,6,Sad
85,Laura Smith,30-06-2023 00:00,52,Female,171,104,18728,2715,6.824421509,,82,91,Strength,10,Happy
85,Laura Smith,01-07-2023 00:00,52,Female,171,104,9175,3406,6.621745396,3.042028932,90,87,Strength,3,Sad
85,Laura Smith,02-07-2023 00:00,52,Female,171,104,18602,2203,6.714227764,1.831442302,82,80,Strength,8,Stressed
85,Laura Smith,03-07-2023 00:00,52,Female,171,104,8772,3944,8.051336574,2.607085602,114,85,None,3,Stressed
85,Laura Smith,04-07-2023 00:00,52,Female,171,104,4073,1918,5.767960659,2.04214194,76,60,Cardio,2,Sad
85,Laura Smith,05-07-2023 00:00,52,Female,171,104,10720,2249,,3.117077158,78,77,Yoga,5,Sad
85,Laura Smith,06-07-2023 00:00,52,Female,171,104,12646,1603,,3.448290153,,61,Strength,7,Neutral
85,Laura Smith,07-07-2023 00:00,52,Female,171,104,18421,3267,4.476383742,,54,97,None,4,Happy
85,Laura Smith,08-07-2023 00:00,52,Female,171,104,16812,1545,,2.625556707,47,65,Cardio,6,Stressed
85,Laura Smith,09-07-2023 00:00,52,Female,171,104,13688,1615,4.838951661,1.588433516,62,81,None,7,Neutral
85,Laura Smith,10-07-2023 00:00,52,Female,171,104,4503,3206,8.096240512,2.711539026,71,,None,8,Happy
85,Laura Smith,11-07-2023 00:00,52,Female,171,104,2729,2681,7.771738102,2.733377006,62,60,Strength,2,Stressed
85,Laura Smith,12-07-2023 00:00,52,Female,171,104,19249,2290,,1.862708051,114,63,Yoga,9,Happy
85,Laura Smith,13-07-2023 00:00,52,Female,171,104,4596,3452,7.676119231,,52,68,Cardio,6,Happy
85,Laura Smith,14-07-2023 00:00,52,Female,171,104,5018,1761,5.064058906,3.464067455,50,78,Yoga,9,Happy
85,Laura Smith,15-07-2023 00:00,52,Female,171,104,12442,2900,7.741477066,2.12519295,45,,None,8,Sad
85,Laura Smith,16-07-2023 00:00,52,Female,171,104,15436,1889,4.395540773,3.451738139,66,97,None,6,Happy
85,Laura Smith,17-07-2023 00:00,52,Female,171,104,16719,2683,6.992827232,3.812470638,32,72,None,8,Happy
85,Laura Smith,18-07-2023 00:00,52,Female,171,104,18253,3745,4.809567679,2.793837769,101,74,Strength,8,Sad
85,Laura Smith,19-07-2023 00:00,52,Female,171,104,13795,3617,7.094380579,3.266155491,53,68,Cardio,10,Neutral
85,Laura Smith,20-07-2023 00:00,52,Female,171,104,16846,2975,7.296274669,2.855480264,67,80,Yoga,10,Neutral
85,Laura Smith,21-07-2023 00:00,52,Female,171,104,11755,3809,5.793830955,2.982084847,89,95,Strength,10,Happy
85,Laura Smith,22-07-2023 00:00,52,Female,171,104,4535,1920,4.871397027,2.656179144,98,93,Yoga,10,Sad
85,Laura Smith,23-07-2023 00:00,52,Female,171,104,6675,1713,,2.833540949,60,78,Yoga,6,Happy
85,Laura Smith,24-07-2023 00:00,52,Female,171,104,5983,3166,7.964965816,1.994118964,72,,None,2,Neutral
85,Laura Smith,25-07-2023 00:00,52,Female,171,104,5275,2745,7.980234131,,31,87,Strength,7,Happy
85,Laura Smith,26-07-2023 00:00,52,Female,171,104,9085,3796,6.495812305,3.642623095,75,89,Strength,10,Sad
85,Laura Smith,27-07-2023 00:00,52,Female,171,104,5501,3525,5.892561589,3.548876636,31,92,None,1,Neutral
85,Laura Smith,28-07-2023 00:00,52,Female,171,104,15566,3441,4.489199127,2.188916249,94,86,Cardio,6,Stressed
85,Laura Smith,29-07-2023 00:00,52,Female,171,104,8005,3035,6.609444737,3.867138354,34,95,Cardio,9,Neutral
85,Laura Smith,30-07-2023 00:00,52,Female,171,104,8772,2490,6.074219452,1.816336569,33,78,Yoga,5,Stressed
85,Laura Smith,31-07-2023 00:00,52,Female,171,104,4670,2154,7.15278766,1.570392,44,67,None,7,Neutral
85,Laura Smith,01-08-2023 00:00,52,Female,171,104,11105,2959,5.687395181,3.001643115,111,60,Cardio,2,Stressed
85,Laura Smith,02-08-2023 00:00,52,Female,171,104,3463,2839,6.409034916,2.243988734,83,94,Cardio,3,Neutral
85,Laura Smith,03-08-2023 00:00,52,Female,171,104,14429,2172,8.229084589,,87,82,None,10,Happy
85,Laura Smith,04-08-2023 00:00,52,Female,171,104,9390,3883,5.07017068,2.434521452,86,68,Strength,8,Neutral
85,Laura Smith,05-08-2023 00:00,52,Female,171,104,6830,2555,7.859926179,2.207009465,81,86,None,9,Happy
85,Laura Smith,06-08-2023 00:00,52,Female,171,104,16094,3937,8.492656603,,95,98,None,6,Neutral
85,Laura Smith,07-08-2023 00:00,52,Female,171,104,15898,3364,7.74226159,1.682811307,62,77,Strength,4,Sad
85,Laura Smith,08-08-2023 00:00,52,Female,171,104,18261,2533,4.855486515,1.536733926,110,66,Strength,9,Sad
85,Laura Smith,09-08-2023 00:00,52,Female,171,104,5264,2112,5.024947301,2.79970209,57,98,Yoga,5,Sad
85,Laura Smith,10-08-2023 00:00,52,Female,171,104,17470,1607,8.65713874,2.509215386,59,88,Cardio,9,Stressed
85,Laura Smith,11-08-2023 00:00,52,Female,171,104,10100,3116,6.048095888,2.013955489,50,65,Strength,6,Neutral
85,Laura Smith,12-08-2023 00:00,52,Female,171,104,6535,3781,8.843786081,2.472735736,108,77,Strength,7,Sad
85,Laura Smith,13-08-2023 00:00,52,Female,171,104,12942,1685,8.235259694,,63,88,Strength,7,Stressed
85,Laura Smith,14-08-2023 00:00,52,Female,171,104,17677,3497,7.123332833,2.164920125,32,89,Yoga,5,Stressed
85,Laura Smith,15-08-2023 00:00,52,Female,171,104,5286,2304,7.593374859,1.687971479,93,82,Yoga,9,Happy
85,Laura Smith,16-08-2023 00:00,52,Female,171,104,3576,1877,7.145209345,,48,61,None,1,Sad
85,Laura Smith,17-08-2023 00:00,52,Female,171,104,6751,2771,4.878776018,2.431924562,71,85,None,8,Stressed
85,Laura Smith,18-08-2023 00:00,52,Female,171,104,16728,2517,,2.908747423,45,64,None,2,Happy
85,Laura Smith,19-08-2023 00:00,52,Female,171,104,13562,3690,6.895919015,1.683930177,55,78,Cardio,9,Stressed
85,Laura Smith,20-08-2023 00:00,52,Female,171,104,19446,1683,5.301032272,1.841656511,42,72,Cardio,4,Stressed
85,Laura Smith,21-08-2023 00:00,52,Female,171,104,17188,2378,5.893639318,3.294259094,44,98,Yoga,2,Stressed
85,Laura Smith,22-08-2023 00:00,52,Female,171,104,15495,1679,5.677773722,2.352729507,72,92,Yoga,8,Stressed
85,Laura Smith,23-08-2023 00:00,52,Female,171,104,6253,3440,6.963463414,3.304816346,90,84,Strength,10,Sad
85,Laura Smith,24-08-2023 00:00,52,Female,171,104,17753,2750,8.994172464,3.482812679,111,82,Cardio,3,Sad
85,Laura Smith,25-08-2023 00:00,52,Female,171,104,17975,2512,7.05814071,,80,79,None,1,Sad
85,Laura Smith,26-08-2023 00:00,52,Female,171,104,5963,3191,7.7268892,2.443373293,114,93,None,1,Sad
85,Laura Smith,27-08-2023 00:00,52,Female,171,104,12092,3422,4.042749892,2.185693438,94,78,None,10,Happy
85,Laura Smith,28-08-2023 00:00,52,Female,171,104,3726,3564,8.519047609,,96,65,None,9,Neutral
85,Laura Smith,29-08-2023 00:00,52,Female,171,104,2294,2216,5.642954565,2.615475151,93,86,Strength,7,Stressed
85,Laura Smith,30-08-2023 00:00,52,Female,171,104,16164,1887,7.33589405,1.771229737,45,93,Cardio,10,Happy
85,Laura Smith,31-08-2023 00:00,52,Female,171,104,12745,1718,8.520285126,3.24139635,100,63,Yoga,2,Stressed
85,Laura Smith,01-09-2023 00:00,52,Female,171,104,12134,1719,8.41167617,2.021631476,92,78,None,3,Sad
85,Laura Smith,02-09-2023 00:00,52,Female,171,104,16766,2119,4.656578719,2.751982252,99,83,Strength,5,Sad
85,Laura Smith,03-09-2023 00:00,52,Female,171,104,8163,1769,,3.406469523,36,76,Yoga,4,Happy
85,Laura Smith,04-09-2023 00:00,52,Female,171,104,7282,2107,6.34822345,1.697982468,96,82,Yoga,3,Neutral
85,Laura Smith,05-09-2023 00:00,52,Female,171,104,14723,1983,4.117426299,3.381720685,71,95,Yoga,8,Neutral
85,Laura Smith,06-09-2023 00:00,52,Female,171,104,19237,1562,7.288532637,3.765913137,64,80,Yoga,10,Sad
85,Laura Smith,07-09-2023 00:00,52,Female,171,104,13995,2265,5.010161199,2.739729346,61,71,Yoga,7,Sad
85,Laura Smith,08-09-2023 00:00,52,Female,171,104,2469,2856,5.911581548,2.879586878,45,70,Yoga,6,Neutral
85,Laura Smith,09-09-2023 00:00,52,Female,171,104,8378,2258,7.489585898,2.027378887,94,74,Strength,6,Neutral
85,Laura Smith,10-09-2023 00:00,52,Female,171,104,2401,1834,7.3619964,2.115022032,73,62,Cardio,6,Sad
85,Laura Smith,11-09-2023 00:00,52,Female,171,104,15601,2994,,3.614280576,32,62,Cardio,6,Stressed
85,Laura Smith,12-09-2023 00:00,52,Female,171,104,9255,1969,7.763292972,3.650290877,92,,Yoga,8,Neutral
85,Laura Smith,13-09-2023 00:00,52,Female,171,104,10968,1770,7.159370128,2.094575825,110,99,Cardio,3,Stressed
85,Laura Smith,14-09-2023 00:00,52,Female,171,104,16281,3488,6.581241394,3.345120234,65,61,Cardio,10,Neutral
85,Laura Smith,15-09-2023 00:00,52,Female,171,104,19742,1971,8.191957944,3.340803973,65,71,None,6,Neutral
85,Laura Smith,16-09-2023 00:00,52,Female,171,104,9841,2531,7.507074406,,107,66,Yoga,8,Neutral
85,Laura Smith,17-09-2023 00:00,52,Female,171,104,12092,2560,8.305666425,1.548072747,56,75,None,3,Sad
85,Laura Smith,18-09-2023 00:00,52,Female,171,104,12127,3625,8.261316841,1.612954616,37,75,None,5,Happy
85,Laura Smith,19-09-2023 00:00,52,Female,171,104,19712,1868,8.317371266,1.739993643,32,78,Strength,10,Sad
85,Laura Smith,20-09-2023 00:00,52,Female,171,104,19153,3086,5.747495281,2.213054735,71,66,Strength,4,Sad
85,Laura Smith,21-09-2023 00:00,52,Female,171,104,13333,3636,5.785196069,3.933183998,61,62,Strength,2,Happy
85,Laura Smith,22-09-2023 00:00,52,Female,171,104,16949,2160,4.99379512,1.958409232,90,70,Cardio,1,Happy
85,Laura Smith,23-09-2023 00:00,52,Female,171,104,14796,1997,5.469185066,1.778832247,110,95,Yoga,3,Sad
85,Laura Smith,24-09-2023 00:00,52,Female,171,104,15731,3058,5.165243401,1.689871876,36,88,Yoga,2,Stressed
85,Laura Smith,25-09-2023 00:00,52,Female,171,104,10004,2984,7.39784693,2.429634942,68,84,Yoga,4,Sad
85,Laura Smith,26-09-2023 00:00,52,Female,171,104,7751,3929,8.655950837,3.258238171,36,75,Strength,9,Neutral
85,Laura Smith,27-09-2023 00:00,52,Female,171,104,9371,1873,6.917756577,2.25104243,62,81,None,1,Neutral
85,Laura Smith,28-09-2023 00:00,52,Female,171,104,14685,2666,4.01370979,2.590227585,66,66,Strength,5,Sad
85,Laura Smith,29-09-2023 00:00,52,Female,171,104,14989,2133,5.67350241,2.120790755,71,77,Strength,9,Happy
